image_path,specialty,dataset_source,split
med_routing_data/images/general_1610.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1611.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1612.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1613.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1614.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1615.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1616.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1617.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1618.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1619.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1620.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1621.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1622.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1623.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1624.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1625.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1626.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1627.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1628.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1629.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1630.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1631.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1632.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1633.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1634.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1635.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1636.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1637.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1638.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1639.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1640.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1641.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1642.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1643.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1644.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1645.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1646.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1647.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1648.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1649.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1650.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1651.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1652.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1653.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1654.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1655.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1656.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1657.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1658.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1659.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1660.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1661.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1662.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1663.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1664.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1665.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1666.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1667.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1668.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1669.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1670.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1671.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1672.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1673.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1674.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1675.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1676.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1677.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1678.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1679.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1680.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1681.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1682.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1683.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1684.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1685.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1686.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1687.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1688.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1689.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1690.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1691.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1692.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1693.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1694.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1695.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1696.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1697.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1698.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1699.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1700.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1701.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1702.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1703.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1704.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1705.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1706.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1707.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1708.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1709.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1710.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1711.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1712.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1713.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1714.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1715.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1716.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1717.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1718.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1719.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1720.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1721.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1722.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1723.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1724.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1725.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1726.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1727.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1728.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1729.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1730.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1731.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1732.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1733.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1734.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1735.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1736.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1737.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1738.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1739.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1740.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1741.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1742.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1743.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1744.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1745.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1746.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1747.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1748.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1749.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1750.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1751.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1752.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1753.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1754.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1755.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1756.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1757.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1758.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1759.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1760.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1761.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1762.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1763.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1764.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1765.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1766.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1767.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1768.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1769.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1770.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1771.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1772.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1773.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1774.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1775.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1776.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1777.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1778.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1779.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1780.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1781.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1782.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1783.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1784.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1785.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1786.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1787.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1788.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1789.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1790.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1791.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1792.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1793.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1794.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1795.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1796.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1797.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1798.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1799.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1800.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1801.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1802.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1803.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1804.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1805.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1806.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1807.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1808.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1809.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1810.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1811.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1812.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1813.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1814.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1815.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1816.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1817.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1818.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1819.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1820.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1821.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1822.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1823.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1824.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1825.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1826.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1827.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1828.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1829.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1830.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1831.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1832.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1833.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1834.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1835.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1836.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1837.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1838.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1839.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1840.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1841.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1842.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1843.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1844.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1845.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1846.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1847.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1848.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1849.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1850.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1851.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1852.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1853.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1854.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1855.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1856.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1857.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1858.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1859.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1860.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1861.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1862.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1863.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1864.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1865.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1866.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1867.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1868.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1869.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1870.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1871.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1872.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1873.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1874.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1875.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1876.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1877.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1878.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1879.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1880.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1881.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1882.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1883.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1884.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1885.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1886.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1887.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1888.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1889.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1890.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1891.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1892.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1893.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1894.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1895.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1896.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1897.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1898.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1899.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1900.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1901.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1902.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1903.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1904.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1905.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1906.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1907.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1908.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1909.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1910.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1911.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1912.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1913.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1914.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1915.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1916.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1917.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1918.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1919.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1920.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1921.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1922.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1923.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1924.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1925.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1926.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1927.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1928.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1929.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1930.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1931.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1932.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1933.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1934.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1935.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1936.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1937.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1938.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1939.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1940.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1941.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1942.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1943.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1944.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1945.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1946.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1947.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1948.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1949.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1950.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1951.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1952.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1953.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1954.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1955.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1956.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1957.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1958.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1959.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1960.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1961.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1962.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1963.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1964.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1965.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1966.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1967.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1968.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1969.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1970.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1971.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1972.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1973.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1974.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1975.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1976.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1977.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1978.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1979.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1980.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1981.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1982.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1983.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1984.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1985.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1986.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1987.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1988.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1989.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1990.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1991.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1992.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1993.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1994.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1995.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_1996.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1997.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1998.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_1999.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_2000.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_2001.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_2002.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_2003.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_2004.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_2005.jpg,general,lmms-lab/VQAv2,train
med_routing_data/images/general_2006.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_2007.jpg,general,lmms-lab/VQAv2,test
med_routing_data/images/general_2008.jpg,general,lmms-lab/VQAv2,test
